CardID,CustomerID,CardType,CardNumber,IssuedDate,ExpirationDate
3444,4325,Credit,4829619580822138527,2023-10-02,2026-08-14
3445,4925,Prepaid,180093102862148,2023-09-27,2026-05-28
3446,441,Prepaid,4934103558745070168,2021-01-19,2027-03-02
3447,572,Debit,4644061778909,2022-10-09,2027-08-22
3448,3435,Prepaid,4213957983185600,2022-10-21,2028-05-14
3449,3438,Debit,3590285196600610,2025-05-01,2027-11-04
3450,1849,Prepaid,3543044948901745,2021-03-12,2028-03-23
3451,4476,Credit,3521103930178237,2022-04-22,2027-10-14
3452,3917,Prepaid,3512770693201876,2023-08-22,2027-06-11
3453,1009,Debit,180012416194816,2021-05-22,2028-08-16
3454,1237,Prepaid,30420684941440,2024-06-15,2030-02-02
3455,3203,Prepaid,60411882610,2023-09-05,2027-10-23
3456,2631,Prepaid,2222839292975728,2022-07-06,2026-11-25
3457,2920,Debit,180068804813706,2022-12-25,2028-02-10
3458,176,Credit,377485289636035,2022-05-22,2029-08-08
3459,3131,Debit,4569682170928204,2020-09-14,2029-04-10
3460,3460,Prepaid,346437620006541,2025-01-07,2027-11-11
3461,28,Credit,4561783940377891590,2024-12-02,2027-09-16
3462,2126,Credit,2502109763949417,2020-11-03,2027-10-23
3463,2651,Credit,503835645477,2021-04-05,2026-11-01
3464,3921,Prepaid,4548278891181250,2020-08-15,2027-07-01
3465,4018,Credit,4208921751595684357,2023-11-19,2026-06-05
3466,3042,Prepaid,6528105769969483,2025-04-27,2029-03-25
3467,4030,Debit,4110846162314,2022-11-02,2026-11-11
3468,3728,Credit,30055679423788,2024-04-19,2028-05-11
3469,2177,Debit,4055733769365908601,2022-10-02,2029-05-01
3470,4188,Credit,347107310030460,2022-01-30,2028-05-08
3471,1330,Debit,2251091337646203,2021-09-21,2028-12-21
3472,2904,Debit,213143301242740,2022-06-09,2027-05-16
3473,4911,Debit,38508034304566,2022-02-26,2030-03-30
3474,385,Credit,4524307492723968,2021-02-12,2028-04-30
3475,173,Debit,4741362821537800,2021-08-14,2027-07-11
3476,891,Prepaid,4770316386897763,2022-09-20,2029-10-01
3477,3278,Prepaid,4359369209270711375,2022-10-04,2028-08-23
3478,4224,Credit,3590643504092344,2022-01-13,2029-04-11
3479,1751,Credit,377293623287030,2023-11-18,2030-02-26
3480,1337,Credit,3577227134211354,2024-01-11,2028-08-19
3481,972,Credit,30107169435770,2023-06-22,2027-02-22
3482,3646,Debit,344138670023863,2024-12-14,2028-07-06
3483,2038,Prepaid,2637898126472178,2022-04-15,2029-12-31
3484,998,Prepaid,3518585875437468,2025-02-05,2026-06-27
3485,4814,Debit,30368263272283,2023-10-18,2028-05-26
3486,4614,Credit,2230272508089482,2020-08-13,2027-11-11
3487,3614,Credit,3567245829598200,2024-11-11,2029-10-04
3488,4789,Credit,4732347516514,2020-11-18,2026-10-26
3489,2735,Prepaid,340550246439916,2024-07-18,2028-10-14
3490,990,Debit,5381517613152603,2021-09-23,2027-04-05
3491,2594,Prepaid,4742122693404821,2022-02-14,2029-06-20
3492,2115,Debit,3502321990652551,2024-06-11,2027-10-27
3493,4983,Prepaid,30484066292251,2024-09-24,2029-08-28
3494,3185,Credit,2701112910994442,2024-12-06,2029-03-08
3495,1069,Credit,6011333174727502,2024-03-10,2029-10-29
3496,3863,Debit,3580342853278255,2021-06-01,2027-08-14
3497,3197,Debit,5114330339008305,2022-12-21,2030-02-09
3498,1693,Prepaid,676389922094,2022-07-31,2028-06-26
3499,2630,Debit,180011378649452,2020-10-11,2028-01-08
3500,2669,Credit,4908154664411676957,2024-07-25,2027-04-23
3501,702,Credit,4465041143371056,2021-03-01,2028-03-21
3502,1860,Debit,6011996202449859,2025-03-26,2027-07-03
3503,1287,Debit,4560759305278,2021-03-27,2027-05-10
3504,4925,Credit,4415441334397060589,2021-01-31,2029-06-23
3505,3135,Credit,4378081534902255,2024-11-23,2027-02-27
3506,1687,Credit,4557269098997,2023-12-27,2026-08-27
3507,48,Credit,6011101220136451,2021-04-10,2028-02-10
3508,297,Prepaid,3595024134697668,2021-06-01,2026-05-17
3509,1362,Prepaid,180047920993568,2024-05-05,2028-08-31
3510,1316,Debit,3542705207690697,2024-09-26,2029-07-11
3511,3148,Credit,3502080318013884,2023-10-28,2029-10-21
3512,3542,Credit,3599874753100998,2022-05-18,2030-03-04
3513,2423,Credit,3540391174785554,2020-12-07,2027-04-08
3514,3639,Credit,2279710780863886,2022-01-04,2028-07-22
3515,1199,Prepaid,6579974240634240,2020-05-30,2028-07-05
3516,4195,Credit,180022925563344,2024-07-09,2027-08-21
3517,2831,Credit,2389068363186416,2021-09-16,2027-01-21
3518,3790,Credit,4518540497299854838,2020-06-27,2027-08-07
3519,4906,Debit,6011877920059990,2023-08-19,2028-12-20
3520,1338,Debit,4068084417581556444,2022-11-19,2029-09-29
3521,4669,Credit,3549628753889427,2023-06-05,2028-07-11
3522,175,Debit,345041105131526,2024-01-15,2027-11-08
3523,1425,Prepaid,3540531805255937,2024-06-13,2028-05-12
3524,637,Credit,213177584073570,2021-04-12,2027-11-18
3525,1122,Credit,3505192927198225,2022-02-22,2027-03-31
3526,934,Credit,3540397621295717,2021-11-17,2029-05-30
3527,1641,Credit,5271835766718639,2022-08-30,2028-06-13
3528,1306,Debit,30381989392889,2024-02-03,2028-02-03
3529,4493,Prepaid,30149801204743,2023-12-25,2030-03-22
3530,74,Prepaid,6011492596200223,2024-09-10,2027-08-21
3531,1393,Debit,4050598485028,2021-08-24,2027-10-08
3532,2832,Debit,2272626955864599,2021-12-31,2027-06-20
3533,4818,Prepaid,2444849235783206,2021-04-18,2027-06-08
3534,2670,Debit,4939339788201051,2022-08-19,2027-09-07
3535,4951,Credit,4456961838323750,2025-04-14,2026-11-25
3536,65,Credit,4451819939159009,2021-01-10,2029-10-13
3537,2356,Debit,4804254411847,2023-09-26,2029-12-11
3538,1891,Credit,4038644409245217,2022-04-02,2028-07-11
3539,1237,Prepaid,4162394048995287890,2024-11-26,2029-06-28
3540,2385,Prepaid,2482776747586913,2020-09-09,2026-09-22
3541,3164,Debit,6011881580907548,2020-11-01,2027-07-09
3542,4015,Prepaid,213160414978630,2024-02-20,2029-05-23
3543,785,Prepaid,6530229240428905,2024-12-14,2028-10-28
3544,3377,Credit,4303952619231,2025-01-15,2027-06-17
3545,2111,Debit,30296144954805,2020-11-26,2026-10-12
3546,1691,Credit,4932114817349,2024-03-30,2026-08-26
3547,3626,Debit,3551559737978405,2023-06-04,2029-11-20
3548,2150,Debit,4591643349693,2022-11-20,2026-09-06
3549,1426,Credit,5121165642831428,2023-06-28,2027-01-12
3550,3252,Prepaid,30063237944063,2021-09-29,2029-10-05
3551,344,Debit,3525868179045489,2025-02-19,2027-08-09
3552,4847,Credit,213133188496410,2024-10-30,2028-07-11
3553,53,Prepaid,30136472686738,2024-01-23,2026-06-19
3554,3322,Credit,4563963833416,2024-03-02,2030-04-06
3555,1653,Debit,345861257643634,2023-08-06,2030-01-18
3556,2028,Debit,379736416532333,2024-11-01,2026-12-28
3557,1222,Debit,4830265127973,2022-07-25,2029-05-14
3558,4802,Prepaid,6598938809373810,2022-11-04,2027-05-14
3559,426,Prepaid,180052133332380,2025-01-12,2028-06-16
3560,1943,Debit,213118959733760,2024-02-21,2030-01-27
3561,4938,Debit,4719694959512,2021-08-11,2028-05-22
3562,324,Debit,4128588137456805,2021-02-07,2029-02-07
3563,3157,Prepaid,4358491730024925,2025-03-29,2027-11-12
3564,1481,Prepaid,3598287798828385,2022-07-20,2027-04-17
3565,3633,Credit,2703836971760015,2022-10-26,2029-07-11
3566,2913,Credit,30255104375120,2021-09-02,2029-03-18
3567,3870,Credit,3547908269188486,2021-05-22,2026-09-06
3568,3638,Credit,347690753896281,2023-12-16,2029-10-02
3569,923,Prepaid,3544754914703508,2020-06-10,2028-05-02
3570,1702,Prepaid,4400807137176356734,2022-05-23,2027-08-15
3571,1268,Prepaid,3512723685681647,2024-12-03,2027-06-29
3572,1577,Prepaid,3533462825262860,2022-09-19,2026-12-13
3573,2869,Prepaid,676137893746,2025-01-07,2030-03-24
3574,33,Credit,213153553806746,2024-08-25,2029-05-03
3575,2037,Debit,213190946753078,2023-08-26,2028-05-13
3576,981,Credit,4686105860872258,2020-06-25,2028-02-11
3577,4472,Credit,3542484876521365,2021-12-29,2030-01-16
3578,3210,Credit,3568437487123582,2023-10-08,2026-09-02
3579,1757,Credit,30183041364264,2021-09-22,2028-12-03
3580,3355,Prepaid,3529990282579182,2020-10-06,2027-07-06
3581,4835,Credit,6011976262584027,2021-10-08,2028-08-17
3582,4883,Debit,4421017668368212683,2022-07-21,2027-06-09
3583,318,Prepaid,3595486028078737,2021-10-09,2030-02-27
3584,1772,Prepaid,38211937788957,2024-03-22,2029-01-23
3585,2937,Prepaid,180049879138658,2022-03-12,2027-04-09
3586,3145,Credit,3510786088395182,2020-11-12,2030-02-26
3587,1255,Debit,4853899997586340233,2022-11-10,2027-05-14
3588,4758,Credit,4974178701926469,2023-12-04,2028-04-03
3589,1360,Debit,6011913905418099,2020-07-29,2027-10-19
3590,4723,Prepaid,6011073390213891,2023-05-05,2027-10-04
3591,3497,Debit,6011004676641166,2022-12-12,2026-10-25
3592,2969,Credit,344622728451721,2020-10-31,2030-01-28
3593,3784,Prepaid,589734435045,2021-04-16,2028-02-10
3594,4893,Prepaid,4191068381242617,2022-06-20,2027-01-03
3595,4706,Prepaid,3587427981539174,2024-03-28,2029-08-04
3596,2973,Prepaid,4980196400104,2022-05-03,2030-03-17
3597,3199,Debit,6515130268180825,2025-03-25,2029-06-26
3598,638,Credit,4590971666880769806,2023-11-27,2029-07-26
3599,535,Credit,5559821711201254,2024-06-02,2029-08-29
3600,4133,Credit,4438012416523,2020-12-22,2029-01-09
3601,1303,Prepaid,4293210573243006,2020-09-11,2030-03-17
3602,3706,Debit,3559896705578821,2022-12-29,2028-10-13
3603,451,Credit,180087843252387,2024-07-26,2027-12-06
3604,1826,Debit,342607889366000,2023-07-01,2029-06-19
3605,4824,Credit,4451571599787294,2021-06-14,2029-07-06
3606,3338,Credit,371760869376970,2024-06-20,2030-04-01
3607,1035,Prepaid,30186294315735,2023-01-25,2028-11-22
3608,2060,Credit,4008459104464377,2021-04-30,2026-09-01
3609,1784,Credit,3564028542692648,2023-12-31,2026-12-17
3610,1765,Debit,340585916689176,2021-09-27,2030-02-25
3611,2430,Debit,4402357373325396079,2022-01-24,2026-11-20
3612,1045,Prepaid,4131087076393,2020-06-16,2026-11-21
3613,1752,Credit,4982316879560757,2020-10-20,2028-04-05
3614,4314,Debit,3508410213046313,2022-09-25,2028-03-16
3615,1862,Credit,3520571856257402,2022-09-20,2029-09-03
3616,4221,Prepaid,373894943387592,2021-01-25,2029-11-07
3617,812,Debit,2583862955076652,2020-10-12,2028-04-30
3618,4006,Credit,4963444629366490,2023-08-24,2026-12-31
3619,674,Prepaid,3510029110477599,2022-08-27,2028-09-03
3620,1068,Credit,3574195009401355,2020-12-16,2028-10-30
3621,1020,Credit,639043015184,2022-07-17,2028-03-18
3622,4502,Credit,6587465521635196,2021-07-12,2026-06-19
3623,1516,Prepaid,3562869570800674,2022-11-02,2027-09-05
3624,4844,Debit,180069775656389,2024-07-09,2030-04-11
3625,4896,Credit,4607808232863634,2021-03-11,2029-05-23
3626,2308,Debit,6011427003619862,2020-09-01,2028-08-25
3627,1064,Debit,4185648122906,2021-06-10,2030-04-11
3628,683,Debit,4606284345463210,2022-11-26,2030-05-06
3629,468,Debit,4684999551479080,2021-03-18,2026-08-30
3630,1893,Prepaid,6537834319509486,2024-05-09,2027-10-01
3631,2096,Debit,4898651205679,2024-09-01,2027-12-26
3632,3781,Prepaid,4974239399894334,2021-02-25,2026-09-21
3633,310,Debit,4944141595695362297,2022-12-21,2028-05-27
3634,50,Credit,4944621449904,2024-12-15,2027-12-13
3635,4301,Debit,4236639847100096790,2022-11-30,2029-09-07
3636,1027,Credit,4173422927203,2021-07-31,2027-07-11
3637,3947,Prepaid,30054875360746,2021-11-20,2026-08-02
3638,2090,Prepaid,3526440200632195,2025-04-01,2028-04-27
3639,1695,Prepaid,4506889180625499429,2023-02-20,2028-05-04
3640,1440,Prepaid,36223703863072,2022-05-23,2026-07-13
3641,2394,Credit,6011613406895585,2022-07-01,2029-02-05
3642,3124,Prepaid,180077841308406,2025-05-01,2030-02-28
3643,4707,Prepaid,343335143258784,2021-03-29,2029-05-28
3644,995,Debit,213151413870332,2025-03-12,2026-11-09
3645,130,Prepaid,2478026648702110,2022-11-10,2029-12-03
3646,2195,Credit,6558676929918621,2021-08-09,2030-04-29
3647,2484,Debit,213150060413271,2025-01-15,2027-07-29
3648,2447,Debit,6551576555158715,2022-10-08,2027-01-12
3649,2039,Prepaid,3583635177497551,2023-06-09,2028-09-03
3650,3424,Debit,4026096783103583552,2023-01-15,2029-12-19
3651,1606,Prepaid,4165465282124062,2024-04-04,2030-02-27
3652,2803,Credit,30061505198271,2020-11-27,2029-07-15
3653,1004,Debit,2264135594964018,2022-09-09,2027-03-16
3654,1062,Prepaid,4173304903454,2021-01-29,2026-07-30
3655,4202,Debit,4956434413234409,2023-12-16,2029-04-25
3656,534,Debit,564239691889,2022-02-18,2026-10-21
3657,1229,Debit,4819228592618730,2024-09-01,2027-03-20
3658,4919,Prepaid,3551485293771325,2022-06-06,2026-07-03
3659,1172,Debit,4037994089140,2022-11-09,2026-12-01
3660,4526,Prepaid,36606449829433,2024-08-08,2027-06-20
3661,2926,Prepaid,4221914530207,2023-05-31,2028-11-02
3662,315,Debit,3573253522911763,2020-08-08,2029-07-09
3663,3799,Debit,4217347372810586,2025-03-26,2030-04-24
3664,3386,Prepaid,213144114789604,2024-11-25,2027-08-03
3665,649,Debit,675942788232,2022-07-18,2029-04-13
3666,2275,Debit,4983774123635,2022-05-01,2028-03-26
3667,3287,Debit,4119444304727246005,2022-09-20,2026-09-07
3668,2581,Prepaid,6555833812724136,2025-02-08,2030-05-06
3669,2660,Debit,30565904353691,2024-01-23,2027-11-29
3670,591,Debit,5376240371616571,2023-07-31,2027-04-04
3671,2209,Prepaid,3574109740390520,2022-10-10,2028-03-28
3672,926,Debit,2579734087174547,2022-12-28,2026-10-19
3673,4557,Debit,4643385135013762002,2022-04-03,2028-02-29
3674,4516,Prepaid,3514893265182932,2021-03-23,2029-04-15
3675,2515,Prepaid,6592509787931311,2024-10-30,2026-07-29
3676,3687,Debit,4251351318862047,2023-03-19,2030-02-22
3677,3943,Debit,4256158875835570,2025-02-18,2028-01-22
3678,3009,Credit,676115421130,2021-08-12,2030-04-27
3679,2200,Prepaid,30270869446826,2020-12-09,2026-07-21
3680,2504,Credit,4967891785705944282,2024-04-24,2027-06-28
3681,2970,Prepaid,4780203710766146,2023-10-17,2029-09-17
3682,1544,Prepaid,4561604340904826382,2022-09-13,2029-01-24
3683,1476,Credit,3548247187818232,2021-11-18,2029-03-19
3684,1632,Debit,639051366974,2025-05-08,2027-09-21
3685,4932,Debit,4975113221069077,2024-10-19,2027-01-21
3686,2097,Credit,2490182081357526,2024-07-31,2028-05-31
3687,57,Prepaid,4174912210335974938,2023-05-01,2028-03-06
3688,3845,Prepaid,4560776930355812,2021-07-15,2027-07-28
3689,4782,Debit,4593633283308289,2020-11-12,2028-09-23
3690,2924,Credit,501839076756,2021-01-11,2030-01-15
3691,1608,Prepaid,343744385644108,2020-07-03,2029-10-22
3692,3557,Debit,180080570994487,2025-03-01,2029-04-22
3693,3510,Debit,4450640927531040270,2025-01-10,2026-11-14
3694,4156,Prepaid,5349307606321931,2020-10-05,2028-11-27
3695,4984,Prepaid,180060467508863,2022-01-18,2028-05-29
3696,3088,Prepaid,180018749673525,2024-07-11,2028-02-18
3697,1861,Debit,4012424046218,2024-05-19,2028-01-18
3698,2683,Debit,38373645176030,2022-11-16,2030-04-07
3699,2128,Credit,30461547691723,2024-11-05,2030-04-17
3700,4141,Prepaid,6011230938235790,2021-10-13,2029-07-22
3701,2493,Credit,3526564890799350,2023-03-24,2026-12-15
3702,2075,Credit,4802867404456,2022-11-20,2030-03-18
3703,562,Credit,4122441824537,2022-06-27,2029-08-09
3704,2214,Credit,3501071992201334,2023-12-05,2027-01-03
3705,1987,Debit,4540770510597132304,2021-06-12,2027-10-08
3706,2908,Prepaid,4525143574700981,2024-09-17,2029-11-10
3707,4697,Prepaid,4523430225959260,2022-05-24,2029-10-04
3708,1185,Debit,60411515970,2020-11-13,2028-12-25
3709,4627,Prepaid,4395509728113528,2025-03-23,2029-03-08
3710,3811,Prepaid,3500651483331657,2020-09-04,2026-09-08
3711,172,Debit,213151807815547,2021-01-03,2027-09-10
3712,2826,Credit,4756544408208069,2022-12-19,2028-04-01
3713,2168,Credit,3557944167219724,2020-08-11,2028-06-23
3714,2092,Credit,3536637987562341,2020-09-17,2027-03-03
3715,4988,Prepaid,377789747746603,2025-02-28,2029-09-02
3716,4423,Credit,501829731980,2025-01-17,2028-09-11
3717,2049,Prepaid,4798673127615130996,2020-05-21,2028-01-10
3718,3067,Credit,60480815152,2024-03-24,2030-04-30
3719,2845,Debit,3529795517781283,2025-04-30,2027-09-20
3720,2318,Credit,3546820503342491,2021-12-11,2027-04-29
3721,3790,Prepaid,3584939081245794,2024-02-05,2029-04-18
3722,3755,Debit,4101691632361156,2025-05-08,2027-08-04
3723,4548,Prepaid,30549624202941,2025-02-17,2029-07-08
3724,3598,Prepaid,30304805203130,2025-03-02,2029-09-18
3725,2688,Debit,503833516761,2023-04-08,2027-04-05
3726,3660,Credit,3511568611190911,2021-03-11,2027-04-27
3727,2888,Credit,4558265124981520,2020-10-20,2026-11-17
3728,2666,Prepaid,4758486962709189834,2022-09-12,2027-04-27
3729,4927,Credit,501812636436,2023-07-11,2029-12-19
3730,135,Credit,4095166423737,2022-03-29,2028-02-27
3731,3258,Prepaid,4565607927132,2022-05-26,2027-05-02
3732,2751,Prepaid,570819250855,2020-12-17,2029-05-20
3733,2568,Prepaid,503881060407,2022-07-29,2027-06-03
3734,4928,Debit,213127172416640,2022-08-28,2029-11-20
3735,3395,Debit,5240708242295761,2023-03-25,2030-05-03
3736,2128,Debit,38942327522610,2024-08-20,2027-08-31
3737,4621,Debit,379143250488898,2023-05-16,2027-06-21
3738,2520,Debit,5580716861040580,2022-12-05,2029-11-12
3739,806,Prepaid,4108381687376910,2021-12-07,2029-12-17
3740,979,Credit,38460046852556,2021-08-18,2028-03-11
3741,4248,Credit,4632603693579,2023-07-31,2027-05-25
3742,1835,Credit,6567659156465853,2022-10-17,2027-06-07
3743,376,Debit,371460164672591,2022-10-17,2027-01-25
3744,4669,Credit,503831013597,2024-11-10,2029-03-03
3745,956,Debit,6584983247518598,2024-11-26,2027-12-19
3746,1628,Debit,6011198396255370,2020-11-16,2030-02-18
3747,2649,Prepaid,180031431207767,2021-02-28,2029-09-18
3748,3402,Prepaid,6011005677461884,2021-05-03,2027-11-14
3749,1413,Debit,4394839417106835,2022-01-01,2028-05-04
3750,3733,Prepaid,3524501547601458,2020-05-30,2029-06-19
3751,3623,Prepaid,4964838785539429,2024-07-24,2027-02-03
3752,4700,Debit,3523121594219079,2025-01-02,2029-06-25
3753,2701,Debit,4336184970378260,2022-04-24,2029-10-27
3754,458,Credit,4606048632562561344,2020-09-23,2027-12-13
3755,3904,Credit,5541832877016874,2020-07-25,2029-12-19
3756,1942,Prepaid,4210147125226636,2022-10-03,2027-10-14
3757,2790,Prepaid,2232080188306623,2021-04-12,2028-05-08
3758,3800,Debit,4869955383298,2024-12-04,2028-10-26
3759,736,Credit,6011850291575910,2025-01-12,2027-10-14
3760,2174,Credit,4006997103679449751,2023-04-06,2029-08-19
3761,323,Credit,180045910027850,2020-06-18,2028-01-07
3762,2744,Credit,503874312526,2025-02-28,2028-01-28
3763,3758,Debit,373976828489211,2022-02-02,2028-06-26
3764,4705,Debit,3521320327295768,2020-11-09,2029-06-20
3765,1534,Prepaid,346935994128619,2021-09-06,2028-12-01
3766,494,Credit,4000174735728797,2022-02-20,2027-07-20
3767,4535,Credit,3534562394553265,2024-03-19,2027-02-28
3768,34,Credit,349170974015563,2025-04-28,2030-04-03
3769,714,Debit,5390193432910479,2022-09-18,2029-02-21
3770,4200,Prepaid,4507181517293295386,2021-03-30,2027-03-05
3771,1213,Prepaid,4705222076081063861,2023-02-09,2027-07-26
3772,1492,Credit,180025197380883,2024-02-29,2026-12-18
3773,2256,Debit,3572443072981909,2024-10-05,2026-07-04
3774,1000,Debit,4550453396294367085,2024-06-17,2029-03-17
3775,793,Prepaid,3509734075434609,2023-07-14,2027-09-29
3776,1119,Debit,3527705071656963,2022-03-06,2026-09-18
3777,1044,Debit,4549356462268898081,2023-10-14,2027-04-01
3778,3432,Credit,4092814672989,2021-10-08,2026-07-06
3779,3422,Credit,3543843885315722,2021-11-14,2029-06-29
3780,2464,Prepaid,4523616155718443257,2021-09-30,2029-10-11
3781,4972,Debit,3551745044218474,2024-10-26,2028-11-03
3782,4439,Debit,4566185122760140,2022-04-27,2029-06-19
3783,429,Prepaid,378363107853836,2022-01-09,2026-11-07
3784,1716,Prepaid,4291783263107,2022-03-25,2028-01-13
3785,640,Debit,6556072966139697,2022-05-25,2026-07-20
3786,3861,Prepaid,30194413563250,2023-04-14,2030-03-10
3787,772,Debit,378041207868041,2024-10-15,2029-10-16
3788,2235,Debit,180026560908813,2024-10-10,2030-04-18
3789,1767,Credit,4413540188093621200,2020-09-19,2030-04-25
3790,1819,Prepaid,6011249416943444,2022-07-20,2027-02-20
3791,3397,Debit,4372481809530,2022-04-17,2029-08-24
3792,1191,Credit,180056704719305,2021-05-14,2027-09-17
3793,3233,Debit,371425004598009,2021-09-10,2029-05-20
3794,2453,Credit,676286431462,2020-10-15,2026-11-02
3795,697,Debit,180004952659104,2022-11-18,2026-06-04
3796,3667,Credit,180007684269159,2023-11-25,2028-03-03
